"season","mode","route_or_line","daytype","direction","timeperiod_id","avg_weekday","precision","source"
"Fall 2019","Bus","33","Weekday",0,3,"89.0800000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",0,4,"177.8800000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",0,5,"159.9600000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",0,0,"13.9000000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,2,"120.6400000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,1,"106.3000000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,6,"24.4000000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,3,"116.8000000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,4,"173.5000000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,5,"122.9600000000","High","APC Composite Day"
"Fall 2019","Bus","33","Weekday",1,0,"30.0000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,2,"112.4000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,1,"43.8000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,6,"310.9500000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,7,"56.3000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,3,"149.2200000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,4,"336.3000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,8,"18.7000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,5,"516.6200000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",0,0,"14.3000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,2,"384.3900000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,1,"295.7400000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,6,"66.3200000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,7,"42.5400000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,3,"288.0000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,4,"141.4000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,8,"6.9000000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,5,"156.5300000000","High","APC Composite Day"
"Fall 2019","Bus","34","Weekday",1,0,"180.7000000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,2,"67.4400000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,1,"26.7300000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,6,"97.6200000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,3,"181.7900000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,4,"405.4100000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,5,"333.0000000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",0,0,"19.2600000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,2,"215.6400000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,1,"151.9300000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,6,"55.4000000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,3,"177.8700000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,4,"225.1800000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,5,"151.7000000000","High","APC Composite Day"
"Fall 2019","Bus","35","Weekday",1,0,"27.4000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,2,"132.1900000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,1,"89.0000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,6,"199.1000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,7,"97.6000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,3,"175.0800000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,4,"297.6000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,8,"32.4000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,5,"343.4100000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",0,0,"33.1600000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,2,"342.6800000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,1,"186.6000000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,6,"113.6100000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,7,"59.1700000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,3,"180.9600000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,4,"121.9600000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,8,"6.8400000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,5,"160.3400000000","High","APC Composite Day"
"Fall 2019","Bus","36","Weekday",1,0,"122.6700000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,2,"51.8400000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,1,"16.4100000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,6,"83.5500000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,3,"131.5000000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,4,"192.9000000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,5,"288.0400000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",0,0,"4.6000000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,2,"150.1900000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,1,"135.6700000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,6,"25.9000000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,3,"150.1400000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,4,"72.9600000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,5,"97.5900000000","High","APC Composite Day"
"Fall 2019","Bus","37","Weekday",1,0,"25.0000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,2,"61.8000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,1,"26.4600000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,6,"31.5900000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,7,"4.5000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,3,"41.0000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,4,"170.0800000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,5,"84.1800000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",0,0,"12.7000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,2,"77.4000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,1,"138.5900000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,6,"20.8800000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,7,"5.2000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,3,"51.6000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,4,"43.1600000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,5,"51.3000000000","High","APC Composite Day"
"Fall 2019","Bus","38","Weekday",1,0,"7.1000000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,2,"634.4400000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,1,"200.0400000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,6,"978.4800000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,7,"280.3900000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,3,"840.6200000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,4,"963.0200000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,8,"45.9000000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,5,"1382.5600000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",0,0,"38.1900000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,2,"1379.8900000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,1,"599.1400000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,6,"346.5600000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,7,"106.0400000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,3,"1363.5300000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,4,"775.6800000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,8,"11.6400000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,5,"847.7900000000","High","APC Composite Day"
"Fall 2019","Bus","39","Weekday",1,0,"224.0400000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,2,"49.9800000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,1,"9.7500000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,6,"119.0000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,3,"89.9200000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,4,"203.7000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,5,"171.1600000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",0,0,"3.2000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,2,"195.5200000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,1,"116.5000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,6,"23.0000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,3,"105.9000000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,4,"89.0400000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,5,"43.6800000000","High","APC Composite Day"
"Fall 2019","Bus","40","Weekday",1,0,"101.2000000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,2,"214.4000000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,1,"87.1000000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,6,"105.9600000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,3,"221.6900000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,4,"180.4800000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,5,"146.8800000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",0,0,"47.6300000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,2,"145.3000000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,1,"94.5300000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,6,"72.2400000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,3,"187.0800000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,4,"238.6000000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,5,"152.1200000000","High","APC Composite Day"
"Fall 2019","Bus","41","Weekday",1,0,"37.9000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,2,"190.0000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,1,"94.3500000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,6,"125.4400000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,7,"24.7200000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,3,"318.6400000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,4,"304.1500000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,8,"4.5000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,5,"213.4200000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",0,0,"40.7100000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,2,"253.7600000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,1,"98.7000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,6,"87.6400000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,7,"26.0800000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,3,"326.0600000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,4,"226.4400000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,8,"7.1000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,5,"149.3000000000","High","APC Composite Day"
"Fall 2019","Bus","42","Weekday",1,0,"38.3600000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,2,"37.7400000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,1,"8.2000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,6,"42.2100000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,7,"9.0000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,3,"72.9000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,4,"60.0000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,8,"3.1000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,5,"89.6000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",0,0,"2.7000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,2,"167.6400000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,1,"22.9000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,6,"31.4400000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,7,"19.1600000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,3,"104.7600000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,4,"72.6000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,8,"1.2000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,5,"64.8000000000","High","APC Composite Day"
"Fall 2019","Bus","43","Weekday",1,0,"15.1800000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,2,"202.7200000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,1,"108.4200000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,6,"172.1700000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,7,"44.4800000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,3,"272.7000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,4,"368.9800000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,8,"9.0000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,5,"318.5600000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",0,0,"35.6000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,2,"274.7500000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,1,"171.0000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,6,"175.8000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,7,"43.6000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,3,"314.4000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,4,"295.6100000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,8,"5.1000000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,5,"337.1400000000","High","APC Composite Day"
"Fall 2019","Bus","44","Weekday",1,0,"89.7300000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,2,"129.1500000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,1,"73.9600000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,6,"210.6000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,7,"78.6000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,3,"256.9600000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,4,"368.5600000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,8,"30.1000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,5,"343.5300000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",0,0,"5.7000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,2,"403.3700000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,1,"273.2400000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,6,"126.0000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,7,"18.5200000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,3,"293.4000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,4,"233.5200000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,8,"2.6000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,5,"221.5000000000","High","APC Composite Day"
"Fall 2019","Bus","45","Weekday",1,0,"79.0800000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,2,"435.1900000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,1,"175.9200000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,6,"200.7000000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,7,"52.1100000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,3,"565.2400000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,4,"526.5600000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,8,"5.8000000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,5,"679.9000000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",0,0,"70.0200000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",1,2,"705.2000000000","High","APC Composite Day"
"Fall 2019","Bus","47","Weekday",1,1,"176.2000000000","High","APC Composite Day"
